model,channel,edge_row,derived_character,anchor_character,relation_class,anchor_family,training_family_count,baseline_predicted_character,baseline_true_character_rank,baseline_top1_correct,baseline_top5_correct,baseline_top10_correct,candidate_character_count,offset_predicted_character,offset_true_character_rank,offset_top1_correct,offset_top5_correct,offset_top10_correct,rank_change,top1_rescued,top1_lost,true_rank_unrestricted,candidate_count_unrestricted,true_rank_layout_constrained,candidate_count_layout_constrained
bge_m3_1024d,cn_def,184,樺,華,木,ROOT-83EF,139,朵,891,0,0,0,6039,朵,156,0,0,0,735,0,0,156,6039,56.0,3732
bge_m3_1024d,cn_def,186,胯,夸,肉,ROOT-4E8F,69,愒,5253,0,0,0,6039,愒,2857,0,0,0,2396,0,0,2857,6039,1792.0,3732
bge_m3_1024d,cn_def,187,誇,夸,言,ROOT-4E8F,95,愒,62,0,0,0,6039,愒,15,0,0,0,47,0,0,15,6039,12.0,3732
bge_m3_1024d,cn_def,188,跨,夸,𧾷,ROOT-4E8F,47,愒,5071,0,0,0,6039,愒,2972,0,0,0,2099,0,0,2972,6039,1874.0,3732
bge_m3_1024d,cn_def,189,紜,云,糸,ROOT-4E91,97,言,2425,0,0,0,6039,言,2270,0,0,0,155,0,0,2270,6039,1422.0,3732
bge_m3_1024d,cn_def,190,耘,云,耒,ROOT-4E91,5,言,2250,0,0,0,6039,言,178,0,0,0,2072,0,0,178,6039,112.0,3732
bge_m3_1024d,cn_def,191,芸,云,艹,ROOT-4E91,150,言,2948,0,0,0,6039,講,878,0,0,0,2070,0,0,878,6039,232.0,1466
bge_m3_1024d,cn_def,192,雲,云,雨,ROOT-4E91,21,言,5902,0,0,0,6039,言,3742,0,0,0,2160,0,0,3742,6039,876.0,1466
bge_m3_1024d,cn_def,193,曇,雲,日,ROOT-4E91,42,雨,102,0,0,0,6039,雨,36,0,0,0,66,0,0,36,6039,10.0,1466
bge_m3_1024d,cn_def,194,魂,云,鬼,ROOT-4E91,8,言,1162,0,0,0,6039,講,216,0,0,0,946,0,0,216,6039,145.0,3732
bge_m3_1024d,cn_def,195,型,刑,土,ROOT-5211,65,罰,1607,0,0,0,6039,罰,1069,0,0,0,538,0,0,1069,6039,234.0,1467
bge_m3_1024d,cn_def,196,荊,刑,艹,ROOT-5211,150,罰,2686,0,0,0,6039,罰,69,0,0,0,2617,0,0,69,6039,32.0,1467
bge_m3_1024d,cn_def,197,耕,井,耒,ROOT-4E95,5,渠,383,0,0,0,6039,渠,170,0,0,0,213,0,0,170,6039,113.0,3732
bge_m3_1024d,cn_def,198,伍,五,亻,ROOT-4E94,126,三,4725,0,0,0,6039,三,4422,0,0,0,303,0,0,4422,6039,2716.0,3732
bge_m3_1024d,cn_def,199,吾,五,口,ROOT-4E94,113,三,2507,0,0,0,6039,七,3699,0,0,0,-1192,0,0,3699,6039,842.0,1466
bge_m3_1024d,cn_def,200,唔,吾,口,ROOT-4E94,113,汝,5299,0,0,0,6039,汝,3762,0,0,0,1537,0,0,3762,6039,2359.0,3732
bge_m3_1024d,cn_def,201,圄,吾,囗,ROOT-4E94,9,汝,387,0,0,0,6039,躬,24,0,0,0,363,0,0,24,6039,,0
bge_m3_1024d,cn_def,203,悟,吾,忄,ROOT-4E94,79,汝,532,0,0,0,6039,躬,363,0,0,0,169,0,0,363,6039,205.0,3732
bge_m3_1024d,cn_def,204,晤,吾,日,ROOT-4E94,42,汝,69,0,0,0,6039,躬,64,0,0,0,5,0,0,64,6039,39.0,3732
bge_m3_1024d,cn_def,205,梧,吾,木,ROOT-4E94,139,汝,4836,0,0,0,6039,躬,2372,0,0,0,2464,0,0,2372,6039,1430.0,3732
bge_m3_1024d,cn_def,206,牾,吾,牜,ROOT-4E94,9,汝,1520,0,0,0,6039,汝,2016,0,0,0,-496,0,0,2016,6039,1230.0,3732
bge_m3_1024d,cn_def,207,衙,吾,行,ROOT-4E94,4,汝,5262,0,0,0,6039,躬,4776,0,0,0,486,0,0,4776,6039,,0
bge_m3_1024d,cn_def,208,語,吾,言,ROOT-4E94,95,汝,327,0,0,0,6039,汝,48,0,0,0,279,0,0,48,6039,33.0,3732
bge_m3_1024d,cn_def,209,齬,吾,齒,ROOT-4E94,6,汝,4100,0,0,0,6039,躬,462,0,0,0,3638,0,0,462,6039,279.0,3732
bge_m3_1024d,cn_def,210,喧,宣,口,ROOT-5BA3,113,衍,642,0,0,0,6039,衍,41,0,0,0,601,0,0,41,6039,29.0,3732
bge_m3_1024d,cn_def,211,暄,宣,日,ROOT-5BA3,42,衍,1134,0,0,0,6039,衍,185,0,0,0,949,0,0,185,6039,119.0,3732
bge_m3_1024d,cn_def,212,瑄,宣,王,ROOT-5BA3,44,衍,5027,0,0,0,6039,衍,1706,0,0,0,3321,0,0,1706,6039,1143.0,3732
bge_m3_1024d,cn_def,213,萱,宣,艹,ROOT-5BA3,150,衍,4108,0,0,0,6039,衍,589,0,0,0,3519,0,0,589,6039,162.0,1466
bge_m3_1024d,cn_def,214,儕,齊,亻,ROOT-9F4A,126,共,429,0,0,0,6039,共,348,0,0,0,81,0,0,348,6039,214.0,3732
bge_m3_1024d,cn_def,215,擠,齊,扌,ROOT-9F4A,138,共,1609,0,0,0,6039,共,417,0,0,0,1192,0,0,417,6039,277.0,3732
bge_m3_1024d,cn_def,216,臍,齊,肉,ROOT-9F4A,69,共,6027,0,0,0,6039,藥,5614,0,0,0,413,0,0,5614,6039,3470.0,3732
bge_m3_1024d,cn_def,217,薺,齊,艹,ROOT-9F4A,150,共,3957,0,0,0,6039,棵,119,0,0,0,3838,0,0,119,6039,50.0,1466
bge_m3_1024d,cn_def,218,霽,齊,雨,ROOT-9F4A,21,共,4313,0,0,0,6039,粘,1531,0,0,0,2782,0,0,1531,6039,327.0,1466
bge_m3_1024d,cn_def,219,齋,齊,示,ROOT-9F4A,4,共,5479,0,0,0,6039,共,3678,0,0,0,1801,0,0,3678,6039,,1466
bge_m3_1024d,cn_def,220,齎,齊,貝,ROOT-9F4A,28,共,1204,0,0,0,6039,共,72,0,0,0,1132,0,0,72,6039,2.0,72
bge_m3_1024d,cn_def,221,啞,亞,口,ROOT-4E9E,113,蹶,3199,0,0,0,6039,蹶,1260,0,0,0,1939,0,0,1260,6039,843.0,3732
bge_m3_1024d,cn_def,222,堊,亞,土,ROOT-4E9E,65,蹶,3909,0,0,0,6039,蹶,2295,0,0,0,1614,0,0,2295,6039,516.0,1467
bge_m3_1024d,cn_def,223,惡,亞,心,ROOT-4E9E,43,蹶,2158,0,0,0,6039,蹶,1453,0,0,0,705,0,0,1453,6039,300.0,1467
bge_m3_1024d,cn_def,224,椏,亞,木,ROOT-4E9E,139,蹶,1164,0,0,0,6039,蹶,230,0,0,0,934,0,0,230,6039,145.0,3732
bge_m3_1024d,cn_def,225,極,亟,木,ROOT-4E9F,139,匆,105,0,0,0,6039,匆,174,0,0,0,-69,0,0,174,6039,107.0,3732
bge_m3_1024d,cn_def,226,殛,亟,歹,ROOT-4E9F,10,匆,1480,0,0,0,6039,匆,189,0,0,0,1291,0,0,189,6039,119.0,3732
bge_m3_1024d,cn_def,227,伉,亢,亻,ROOT-4EA2,126,傀,2690,0,0,0,6039,傀,2405,0,0,0,285,0,0,2405,6039,1457.0,3732
bge_m3_1024d,cn_def,228,吭,亢,口,ROOT-4EA2,113,傀,189,0,0,0,6039,傀,39,0,0,0,150,0,0,39,6039,20.0,3732
bge_m3_1024d,cn_def,229,坑,亢,土,ROOT-4EA2,65,喬,2361,0,0,0,6039,傀,409,0,0,0,1952,0,0,409,6039,229.0,3732
bge_m3_1024d,cn_def,230,抗,亢,扌,ROOT-4EA2,138,喬,2787,0,0,0,6039,傀,2475,0,0,0,312,0,0,2475,6039,1549.0,3732
bge_m3_1024d,cn_def,231,杭,亢,木,ROOT-4EA2,139,喬,6031,0,0,0,6039,傀,6033,0,0,0,-2,0,0,6033,6039,3727.0,3732
bge_m3_1024d,cn_def,232,沆,亢,氵,ROOT-4EA2,185,喬,4537,0,0,0,6039,喬,4623,0,0,0,-86,0,0,4623,6039,2873.0,3732
bge_m3_1024d,cn_def,233,炕,亢,火,ROOT-4EA2,34,喬,3599,0,0,0,6039,喬,1463,0,0,0,2136,0,0,1463,6039,881.0,3732
bge_m3_1024d,cn_def,234,航,亢,舟,ROOT-4EA2,11,喬,2502,0,0,0,6039,喬,76,0,0,0,2426,0,0,76,6039,43.0,3732
bge_m3_1024d,cn_def,235,迒,亢,辶,ROOT-4EA2,51,喬,4438,0,0,0,6039,傀,3814,0,0,0,624,0,0,3814,6039,143.0,177
bge_m3_1024d,cn_def,236,頏,亢,頁,ROOT-4EA2,27,喬,4521,0,0,0,6039,喬,4451,0,0,0,70,0,0,4451,6039,2772.0,3732
bge_m3_1024d,cn_def,237,佼,交,亻,ROOT-4EA4,126,連,4749,0,0,0,6039,連,4768,0,0,0,-19,0,0,4768,6039,3015.0,3732
bge_m3_1024d,cn_def,238,咬,交,口,ROOT-4EA4,113,連,750,0,0,0,6039,連,103,0,0,0,647,0,0,103,6039,79.0,3732
bge_m3_1024d,cn_def,239,姣,交,女,ROOT-4EA4,68,連,2689,0,0,0,6039,連,622,0,0,0,2067,0,0,622,6039,430.0,3732
bge_m3_1024d,cn_def,240,效,交,攵,ROOT-4EA4,13,連,704,0,0,0,6039,連,960,0,0,0,-256,0,0,960,6039,635.0,3732
bge_m3_1024d,cn_def,241,傚,效,亻,ROOT-4EA4,126,摹,4,0,1,1,6039,摹,4,0,1,1,0,0,0,4,6039,2.0,3731
bge_m3_1024d,cn_def,242,校,交,木,ROOT-4EA4,139,連,2712,0,0,0,6039,連,4768,0,0,0,-2056,0,0,4768,6039,2983.0,3732
bge_m3_1024d,cn_def,243,狡,交,犭,ROOT-4EA4,27,連,2382,0,0,0,6039,連,1074,0,0,0,1308,0,0,1074,6039,744.0,3732
bge_m3_1024d,cn_def,244,皎,交,白,ROOT-4EA4,6,連,1380,0,0,0,6039,連,20,0,0,0,1360,0,0,20,6039,13.0,3732
bge_m3_1024d,cn_def,245,筊,交,竹,ROOT-4EA4,60,連,800,0,0,0,6039,連,38,0,0,0,762,0,0,38,6039,9.0,1466
bge_m3_1024d,cn_def,246,茭,交,艹,ROOT-4EA4,150,連,5730,0,0,0,6039,連,4343,0,0,0,1387,0,0,4343,6039,1046.0,1466
bge_m3_1024d,cn_def,247,蛟,交,虫,ROOT-4EA4,76,連,5645,0,0,0,6039,連,2777,0,0,0,2868,0,0,2777,6039,1831.0,3732
bge_m3_1024d,cn_def,248,較,交,車,ROOT-4EA4,24,連,1534,0,0,0,6039,連,3466,0,0,0,-1932,0,0,3466,6039,2232.0,3732
bge_m3_1024d,cn_def,249,郊,交,阝,ROOT-4EA4,47,連,1870,0,0,0,6039,連,640,0,0,0,1230,0,0,640,6039,437.0,3732
bge_m3_1024d,cn_def,250,餃,交,飠,ROOT-4EA4,21,連,2188,0,0,0,6039,連,189,0,0,0,1999,0,0,189,6039,136.0,3732
bge_m3_1024d,cn_def,251,鮫,交,魚,ROOT-4EA4,19,連,4895,0,0,0,6039,鮪,268,0,0,0,4627,0,0,268,6039,195.0,3732
bge_m3_1024d,cn_def,252,刻,亥,刂,ROOT-4EA5,19,戌,2366,0,0,0,6039,戌,1303,0,0,0,1063,0,0,1303,6039,830.0,3732
bge_m3_1024d,cn_def,253,劾,亥,力,ROOT-4EA5,15,戌,4502,0,0,0,6039,戌,2295,0,0,0,2207,0,0,2295,6039,1370.0,3732
bge_m3_1024d,cn_def,254,咳,亥,口,ROOT-4EA5,113,戌,4319,0,0,0,6039,戌,1291,0,0,0,3028,0,0,1291,6039,833.0,3732
bge_m3_1024d,cn_def,255,垓,亥,土,ROOT-4EA5,65,戌,907,0,0,0,6039,酉,270,0,0,0,637,0,0,270,6039,164.0,3732
bge_m3_1024d,cn_def,256,孩,亥,子,ROOT-4EA5,5,戌,3938,0,0,0,6039,戌,31,0,0,0,3907,0,0,31,6039,10.0,3732
bge_m3_1024d,cn_def,257,核,亥,木,ROOT-4EA5,139,戌,4243,0,0,0,6039,酉,1619,0,0,0,2624,0,0,1619,6039,947.0,3732
bge_m3_1024d,cn_def,258,欬,亥,欠,ROOT-4EA5,13,戌,600,0,0,0,6039,戌,144,0,0,0,456,0,0,144,6039,76.0,3732
bge_m3_1024d,cn_def,259,該,亥,言,ROOT-4EA5,95,戌,1316,0,0,0,6039,戌,646,0,0,0,670,0,0,646,6039,406.0,3732
bge_m3_1024d,cn_def,260,閡,亥,門,ROOT-4EA5,19,戌,1408,0,0,0,6039,酉,929,0,0,0,479,0,0,929,6039,22.0,72
bge_m3_1024d,cn_def,261,頦,亥,頁,ROOT-4EA5,27,戌,1279,0,0,0,6039,戌,148,0,0,0,1131,0,0,148,6039,79.0,3732
bge_m3_1024d,cn_def,262,駭,亥,馬,ROOT-4EA5,34,戌,3136,0,0,0,6039,戌,2153,0,0,0,983,0,0,2153,6039,1320.0,3732
bge_m3_1024d,cn_def,263,骸,亥,骨,ROOT-4EA5,5,戌,1398,0,0,0,6039,酉,11,0,0,0,1387,0,0,11,6039,4.0,3732
bge_m3_1024d,cn_def,264,掖,夜,扌,ROOT-591C,138,晝,2897,0,0,0,6039,晝,1485,0,0,0,1412,0,0,1485,6039,968.0,3732
bge_m3_1024d,cn_def,265,液,夜,氵,ROOT-591C,185,晝,1171,0,0,0,6039,晝,480,0,0,0,691,0,0,480,6039,307.0,3732
bge_m3_1024d,cn_def,266,腋,夜,肉,ROOT-591C,69,晝,1696,0,0,0,6039,晝,49,0,0,0,1647,0,0,49,6039,27.0,3732
bge_m3_1024d,cn_def,267,凜,稟,冫,ROOT-342D,5,召,3550,0,0,0,6039,凹,341,0,0,0,3209,0,0,341,6039,211.0,3732
bge_m3_1024d,cn_def,268,廩,稟,广,ROOT-342D,24,召,3433,0,0,0,6039,秩,1321,0,0,0,2112,0,0,1321,6039,55.0,232
bge_m3_1024d,cn_def,269,懍,稟,忄,ROOT-342D,79,召,275,0,0,0,6039,蔑,88,0,0,0,187,0,0,88,6039,56.0,3732
bge_m3_1024d,cn_def,270,喨,亮,口,ROOT-4EAE,113,昱,107,0,0,0,6039,炯,30,0,0,0,77,0,0,30,6039,22.0,3732
bge_m3_1024d,cn_def,271,慘,參,忄,ROOT-53C3,79,蔘,3476,0,0,0,6039,蔘,150,0,0,0,3326,0,0,150,6039,61.0,3732
bge_m3_1024d,cn_def,272,摻,參,扌,ROOT-53C3,138,蔘,922,0,0,0,6039,蔘,576,0,0,0,346,0,0,576,6039,327.0,3732
bge_m3_1024d,cn_def,273,滲,參,氵,ROOT-53C3,185,蔘,2162,0,0,0,6039,蔘,270,0,0,0,1892,0,0,270,6039,119.0,3732
bge_m3_1024d,cn_def,274,糝,參,米,ROOT-53C3,16,蔘,2199,0,0,0,6039,糯,438,0,0,0,1761,0,0,438,6039,211.0,3732
bge_m3_1024d,cn_def,275,蔘,參,艹,ROOT-53C3,150,蔘,1,1,1,1,6039,菅,29,0,0,0,-28,0,1,29,6039,20.0,1466
bge_m3_1024d,cn_def,276,驂,參,馬,ROOT-53C3,34,蔘,2263,0,0,0,6039,蔘,196,0,0,0,2067,0,0,196,6039,81.0,3732
bge_m3_1024d,cn_def,277,餮,殄,食,ROOT-3431,3,剿,5217,0,0,0,6039,剿,3163,0,0,0,2054,0,0,3163,6039,729.0,1467
bge_m3_1024d,cn_def,279,仟,千,亻,ROOT-4EBA,126,萬,6,0,0,1,6039,萬,6,0,0,1,0,0,0,6,6039,3.0,3732
bge_m3_1024d,cn_def,280,芊,千,艹,ROOT-4EBA,150,萬,5522,0,0,0,6039,萬,4790,0,0,0,732,0,0,4790,6039,1226.0,1466
bge_m3_1024d,cn_def,281,阡,千,阝,ROOT-4EBA,47,萬,5250,0,0,0,6039,萬,4075,0,0,0,1175,0,0,4075,6039,2501.0,3732
bge_m3_1024d,cn_def,282,佞,仁,女,ROOT-4EC1,68,族,2583,0,0,0,6039,戚,1951,0,0,0,632,0,0,1951,6039,,232
bge_m3_1024d,cn_def,283,蔭,陰,艹,ROOT-4F8C,150,陽,3154,0,0,0,6039,陽,1979,0,0,0,1175,0,0,1979,6039,583.0,1467
bge_m3_1024d,cn_def,284,吟,今,口,ROOT-4ECA,113,北,2832,0,0,0,6039,北,273,0,0,0,2559,0,0,273,6039,159.0,3732
bge_m3_1024d,cn_def,285,含,今,口,ROOT-4ECA,113,北,5039,0,0,0,6039,北,3869,0,0,0,1170,0,0,3869,6039,885.0,1466
bge_m3_1024d,cn_def,286,頷,含,頁,ROOT-4ECA,27,啣,391,0,0,0,6039,噤,79,0,0,0,312,0,0,79,6039,64.0,3732
bge_m3_1024d,cn_def,287,岑,今,山,ROOT-4ECA,37,北,1410,0,0,0,6039,北,54,0,0,0,1356,0,0,54,6039,18.0,1466
bge_m3_1024d,cn_def,288,涔,岑,氵,ROOT-4ECA,185,嶠,573,0,0,0,6039,丘,165,0,0,0,408,0,0,165,6039,100.0,3732
bge_m3_1024d,cn_def,289,念,今,心,ROOT-4ECA,43,北,581,0,0,0,6039,返,206,0,0,0,375,0,0,206,6039,60.0,1466
bge_m3_1024d,cn_def,290,唸,念,口,ROOT-4ECA,113,憶,54,0,0,0,6039,憶,29,0,0,0,25,0,0,29,6039,15.0,3732
bge_m3_1024d,cn_def,291,捻,念,扌,ROOT-4ECA,138,憶,3190,0,0,0,6039,憶,1363,0,0,0,1827,0,0,1363,6039,858.0,3732
bge_m3_1024d,cn_def,292,稔,念,禾,ROOT-4ECA,24,憶,4288,0,0,0,6039,憶,2217,0,0,0,2071,0,0,2217,6039,1328.0,3732
bge_m3_1024d,cn_def,295,擒,禽,扌,ROOT-4ECA,138,隹,268,0,0,0,6039,隹,93,0,0,0,175,0,0,93,6039,61.0,3732
bge_m3_1024d,cn_def,296,衾,今,衣,ROOT-4ECA,10,北,3159,0,0,0,6039,返,1549,0,0,0,1610,0,0,1549,6039,358.0,1466
bge_m3_1024d,cn_def,297,衿,今,衤,ROOT-4ECA,33,北,3784,0,0,0,6039,北,124,0,0,0,3660,0,0,124,6039,71.0,3732
bge_m3_1024d,cn_def,298,貪,今,貝,ROOT-4ECA,28,北,4330,0,0,0,6039,返,3437,0,0,0,893,0,0,3437,6039,810.0,1466
bge_m3_1024d,cn_def,299,金,今,土,ROOT-4ECA,65,北,4865,0,0,0,6039,北,5285,0,0,0,-420,0,0,5285,6039,1268.0,1466
bge_m3_1024d,cn_def,300,淦,金,氵,ROOT-4ECA,185,鈾,3837,0,0,0,6039,鈾,514,0,0,0,3323,0,0,514,6039,379.0,3732
bge_m3_1024d,cn_def,301,銜,金,行,ROOT-4ECA,4,鈾,4679,0,0,0,6039,鈾,5299,0,0,0,-620,0,0,5299,6039,,0
bge_m3_1024d,cn_def,302,鈐,今,釒,ROOT-4ECA,85,北,5519,0,0,0,6039,北,4172,0,0,0,1347,0,0,4172,6039,2606.0,3732
bge_m3_1024d,cn_def,303,黔,今,黑,ROOT-4ECA,9,北,2563,0,0,0,6039,北,50,0,0,0,2513,0,0,50,6039,23.0,3732
bge_m3_1024d,cn_def,305,界,介,田,ROOT-4ECB,9,間,7,0,0,1,6039,間,4,0,1,1,3,0,0,4,6039,1.0,1466
bge_m3_1024d,cn_def,306,疥,介,疒,ROOT-4ECB,46,間,5898,0,0,0,6039,間,1926,0,0,0,3972,0,0,1926,6039,124.0,232
bge_m3_1024d,cn_def,307,芥,介,艹,ROOT-4ECB,150,間,5630,0,0,0,6039,間,1378,0,0,0,4252,0,0,1378,6039,393.0,1466
bge_m3_1024d,cn_def,308,憑,馮,心,ROOT-51AB,43,涉,1000,0,0,0,6039,踫,684,0,0,0,316,0,0,684,6039,121.0,1467
bge_m3_1024d,cn_def,309,仳,比,亻,ROOT-6BD4,126,校,205,0,0,0,6039,校,294,0,0,0,-89,0,0,294,6039,180.0,3732
bge_m3_1024d,cn_def,310,妣,比,女,ROOT-6BD4,68,校,3373,0,0,0,6039,校,2045,0,0,0,1328,0,0,2045,6039,1260.0,3732
bge_m3_1024d,cn_def,311,屁,比,尸,ROOT-6BD4,6,校,5171,0,0,0,6039,校,4390,0,0,0,781,0,0,4390,6039,157.0,232
bge_m3_1024d,cn_def,312,庇,比,广,ROOT-6BD4,24,校,970,0,0,0,6039,校,1010,0,0,0,-40,0,0,1010,6039,39.0,232
bge_m3_1024d,cn_def,313,批,比,扌,ROOT-6BD4,138,校,3518,0,0,0,6039,校,1876,0,0,0,1642,0,0,1876,6039,1178.0,3732
bge_m3_1024d,cn_def,314,枇,比,木,ROOT-6BD4,139,校,5304,0,0,0,6039,校,2328,0,0,0,2976,0,0,2328,6039,1406.0,3732
bge_m3_1024d,cn_def,316,砒,比,石,ROOT-6BD4,38,校,5426,0,0,0,6039,校,4874,0,0,0,552,0,0,4874,6039,3055.0,3732
bge_m3_1024d,cn_def,317,紕,比,糸,ROOT-6BD4,97,校,3805,0,0,0,6039,校,2764,0,0,0,1041,0,0,2764,6039,1709.0,3732
bge_m3_1024d,cn_def,318,蚍,比,虫,ROOT-6BD4,76,校,5237,0,0,0,6039,校,3900,0,0,0,1337,0,0,3900,6039,2455.0,3732
bge_m3_1024d,cn_def,319,作,乍,亻,ROOT-4E4D,126,溘,4177,0,0,0,6039,溘,4111,0,0,0,66,0,0,4111,6039,2582.0,3732
bge_m3_1024d,cn_def,320,咋,乍,口,ROOT-4E4D,113,溘,24,0,0,0,6039,溘,13,0,0,0,11,0,0,13,6039,10.0,3732
bge_m3_1024d,cn_def,321,怍,乍,忄,ROOT-4E4D,79,溘,375,0,0,0,6039,溘,54,0,0,0,321,0,0,54,6039,34.0,3732
bge_m3_1024d,cn_def,322,怎,乍,心,ROOT-4E4D,43,溘,1230,0,0,0,6039,溘,1340,0,0,0,-110,0,0,1340,6039,304.0,1467
bge_m3_1024d,cn_def,323,昨,乍,日,ROOT-4E4D,42,溘,1984,0,0,0,6039,溘,1065,0,0,0,919,0,0,1065,6039,623.0,3732
bge_m3_1024d,cn_def,324,柞,乍,木,ROOT-4E4D,139,溘,1441,0,0,0,6039,溘,96,0,0,0,1345,0,0,96,6039,54.0,3732
bge_m3_1024d,cn_def,325,炸,乍,火,ROOT-4E4D,34,溘,4048,0,0,0,6039,溘,1664,0,0,0,2384,0,0,1664,6039,1054.0,3732
bge_m3_1024d,cn_def,326,祚,乍,礻,ROOT-4E4D,19,溘,1597,0,0,0,6039,溘,173,0,0,0,1424,0,0,173,6039,105.0,3732
bge_m3_1024d,cn_def,327,窄,乍,穴,ROOT-4E4D,16,溘,4527,0,0,0,6039,溘,4215,0,0,0,312,0,0,4215,6039,984.0,1467
bge_m3_1024d,cn_def,328,詐,乍,言,ROOT-4E4D,95,溘,1730,0,0,0,6039,溘,650,0,0,0,1080,0,0,650,6039,409.0,3732
bge_m3_1024d,cn_def,329,酢,乍,酉,ROOT-4E4D,19,溘,3797,0,0,0,6039,溘,1510,0,0,0,2287,0,0,1510,6039,948.0,3732
bge_m3_1024d,cn_def,330,伶,令,亻,ROOT-4EE4,126,誥,3025,0,0,0,6039,誥,2194,0,0,0,831,0,0,2194,6039,1393.0,3732
bge_m3_1024d,cn_def,331,冷,令,冫,ROOT-4EE4,5,誥,1141,0,0,0,6039,誥,613,0,0,0,528,0,0,613,6039,428.0,3732
bge_m3_1024d,cn_def,332,囹,令,囗,ROOT-4EE4,9,誥,4702,0,0,0,6039,誥,3378,0,0,0,1324,0,0,3378,6039,,0
bge_m3_1024d,cn_def,333,泠,令,氵,ROOT-4EE4,185,誥,4105,0,0,0,6039,誥,3061,0,0,0,1044,0,0,3061,6039,1993.0,3732
bge_m3_1024d,cn_def,334,玲,令,王,ROOT-4EE4,44,誥,2478,0,0,0,6039,誥,389,0,0,0,2089,0,0,389,6039,273.0,3732
bge_m3_1024d,cn_def,336,翎,令,羽,ROOT-4EE4,13,誥,5152,0,0,0,6039,誥,2226,0,0,0,2926,0,0,2226,6039,1457.0,3732
bge_m3_1024d,cn_def,337,聆,令,耳,ROOT-4EE4,5,誥,888,0,0,0,6039,誥,45,0,0,0,843,0,0,45,6039,33.0,3732
bge_m3_1024d,cn_def,338,苓,令,艹,ROOT-4EE4,150,誥,2565,0,0,0,6039,誥,81,0,0,0,2484,0,0,81,6039,20.0,1466
bge_m3_1024d,cn_def,339,蛉,令,虫,ROOT-4EE4,76,誥,3683,0,0,0,6039,誥,2082,0,0,0,1601,0,0,2082,6039,1363.0,3732
bge_m3_1024d,cn_def,340,鈴,令,釒,ROOT-4EE4,85,誥,3235,0,0,0,6039,誥,165,0,0,0,3070,0,0,165,6039,119.0,3732
bge_m3_1024d,cn_def,341,零,令,雨,ROOT-4EE4,21,誥,1116,0,0,0,6039,誥,1815,0,0,0,-699,0,0,1815,6039,359.0,1466
bge_m3_1024d,cn_def,342,領,令,頁,ROOT-4EE4,27,誥,2271,0,0,0,6039,誥,585,0,0,0,1686,0,0,585,6039,374.0,3732
bge_m3_1024d,cn_def,343,嶺,領,山,ROOT-4EE4,37,頸,4072,0,0,0,6039,頸,1684,0,0,0,2388,0,0,1684,6039,380.0,1467
bge_m3_1024d,cn_def,344,鴒,令,鳥,ROOT-4EE4,26,誥,4001,0,0,0,6039,鴒,1,1,1,1,4000,1,0,1,6039,1.0,3732
bge_m3_1024d,cn_def,345,齡,令,齒,ROOT-4EE4,6,誥,1663,0,0,0,6039,誥,3709,0,0,0,-2046,0,0,3709,6039,2405.0,3732
bge_m3_1024d,cn_def,346,茯,伏,艹,ROOT-4F0F,150,趴,5714,0,0,0,6039,趴,5203,0,0,0,511,0,0,5203,6039,1257.0,1467
bge_m3_1024d,cn_def,347,袱,伏,衤,ROOT-4F0F,33,趴,2147,0,0,0,6039,趴,171,0,0,0,1976,0,0,171,6039,123.0,3731
bge_m3_1024d,cn_def,348,筏,伐,竹,ROOT-4F10,60,斬,4955,0,0,0,6039,斲,1328,0,0,0,3627,0,0,1328,6039,289.0,1467
bge_m3_1024d,cn_def,349,閥,伐,門,ROOT-4F10,19,斬,4937,0,0,0,6039,斬,4814,0,0,0,123,0,0,4814,6039,62.0,72
bge_m3_1024d,cn_def,350,徠,來,彳,ROOT-4F86,13,往,3,0,1,1,6039,往,3,0,1,1,0,0,0,3,6039,2.0,3732
bge_m3_1024d,cn_def,351,睞,來,目,ROOT-4F86,31,往,1188,0,0,0,6039,往,103,0,0,0,1085,0,0,103,6039,56.0,3732
bge_m3_1024d,cn_def,352,萊,來,艹,ROOT-4F86,150,往,5725,0,0,0,6039,往,979,0,0,0,4746,0,0,979,6039,266.0,1467
bge_m3_1024d,cn_def,353,倫,侖,亻,ROOT-4F96,126,憲,1658,0,0,0,6039,憲,1703,0,0,0,-45,0,0,1703,6039,1043.0,3732
bge_m3_1024d,cn_def,354,崙,侖,山,ROOT-4F96,37,憲,2069,0,0,0,6039,迂,99,0,0,0,1970,0,0,99,6039,28.0,1466
bge_m3_1024d,cn_def,355,掄,侖,扌,ROOT-4F96,138,憲,405,0,0,0,6039,編,88,0,0,0,317,0,0,88,6039,59.0,3732
bge_m3_1024d,cn_def,356,淪,侖,氵,ROOT-4F96,185,憲,1335,0,0,0,6039,川,62,0,0,0,1273,0,0,62,6039,44.0,3732
bge_m3_1024d,cn_def,357,綸,侖,糸,ROOT-4F96,97,憲,3631,0,0,0,6039,綹,1530,0,0,0,2101,0,0,1530,6039,978.0,3732
bge_m3_1024d,cn_def,358,論,侖,言,ROOT-4F96,95,憲,3007,0,0,0,6039,憲,1455,0,0,0,1552,0,0,1455,6039,902.0,3732
bge_m3_1024d,cn_def,359,輪,侖,車,ROOT-4F96,24,憲,2562,0,0,0,6039,編,104,0,0,0,2458,0,0,104,6039,67.0,3732
